tweetid,text,date,username,userid
2.76E+17,http://t.co/ncLWmEpN assessment teams from RAFI will be deployed in Cebu to evaluate extent of damage of #PabloPH a...,Wed Dec 05 01:44:16 CET 2012,CebuExpat,330315399
2.76E+17,AUDIO: Banner Story Interview: Puerto Princesa City Mayor Edward Hagedorn #PabloPH http://t.co/4Dl0qBsv,Wed Dec 05 01:44:56 CET 2012,dyesimora,107151906
2.76E+17,#PabloPH now crossing Palawan. http://t.co/Dc4XaAYa | via @nababaha,Wed Dec 05 01:45:07 CET 2012,gmanews,39453212
2.76E+17,Drop-in centers for donations in kind: RAFI office and USC Main Campus (Sanciangko Gate) http://t.co/3s560CPe #PabloPH #reliefPH,Wed Dec 05 01:45:45 CET 2012,rafiorgph,500446253
2.76E+17,This was what it looked like yesterday after #PabloPH. http://t.co/y9bjbFq6,Wed Dec 05 01:45:48 CET 2012,lifediscourse,21854126
2.76E+17,MT �_�_��@RadyoPatrol38: Evacuees from....Surigao Sur need hygine kitsclothes feeding bottlesbeddings http://t.co/WLIFGiVr�_�_��_ #ReliefPH,Wed Dec 05 01:46:20 CET 2012,hundun,15131355
2.76E+17,In Dumaguete City a floating raft drifts 30 - 50 km from dockside after strong waves carried it away: http://t.co/89emHWBl #PabloPH,Wed Dec 05 01:46:43 CET 2012,YouScoopGMA,538843820
2.76E+17," ""@gmanews: #PabloPH now crossing Palawan. http://t.co/9yJHmRlL | via @nababaha""",Wed Dec 05 01:46:48 CET 2012,iloveReneJohn,841057770
2.76E+17,@primyck: Unloading their belongings from truck. They came from one evac center now ready to go home. #CDO http://t.co/a0QggKM1 #PabloPH,Wed Dec 05 01:46:50 CET 2012,ABSCBNNews,15872418
2.76E+17,RAFI is also accepting donations for other areas in the Visayas and Mindanao affected by #PabloPH. http://t.co/3s560CPe #reliefPH,Wed Dec 05 01:46:51 CET 2012,rafiorgph,500446253
2.76E+17,Official Gazette FaceBook also has updates w/ pics of progress of #PabloPH other updates - http://t.co/x9KLYxxh,Wed Dec 05 01:46:57 CET 2012,mlq3,4202781
2.76E+17,View from my office window. Thank God for sparing us from Pablo #pablo #bopha #typ @ Teleperformance Bacolod http://t.co/cHUzkwXA,Wed Dec 05 01:47:05 CET 2012,iamchenes,66259142
2.76E+17,�_�_��TOP STORY: Fears of more deaths after 'Pablo' http://t.co/czZMVLOu #PabloPH #Bopha�_�_��_,Wed Dec 05 01:47:24 CET 2012,maverick824,64333227
2.76E+17,@primyck: This is part of barge that got stuck under Bulao Bridge and blocked water's flow worsening flood http://t.co/cKDUrNhH #PabloPH,Wed Dec 05 01:47:46 CET 2012,ABSCBNNews,15872418
2.76E+17,Patay kay #PabloPH sa Davao Oriental 51 na- Army http://t.co/jiRZylT0 http://t.co/KfXVnZ3c,Wed Dec 05 01:47:46 CET 2012,DZMMTeleRadyo,92174767
2.76E+17,"  ""@nababaha: #Pablo now crossing Palawan. http://t.co/7dvEWqxO"" #PabloPH",Wed Dec 05 01:48:43 CET 2012,OfficialSenPia,593309002
2.76E+17,Heartbreaking. Be grateful for your safety. TOP STORY: Fears of more deaths after 'Pablo' http://t.co/0A6TsGjO #PabloPH #Bopha,Wed Dec 05 01:48:47 CET 2012,natashya_g,40816180
2.76E+17,gmanews#PabloPH now crossing Palawan. http://t.co/6beaISgO | via @nababaha,Wed Dec 05 01:49:06 CET 2012,JannySteel,989891077
2.76E+17,#RescuePH INFOGRAPHIC: How one can help in times of calamityClick on thi link for the hires image:... http://t.co/3Mw0UuBR,Wed Dec 05 01:49:14 CET 2012,Kuya_Law,15082778
2.76E+17,�_�_��The darkness after 'Pablo' http://t.co/FecQOEKj Cities towns left without power after #PabloPH #Bopha�_�_��_,Wed Dec 05 01:49:18 CET 2012,maverick824,64333227
2.76E+17,@XUCSG: XU-CSG Update: US Experts declare Pablo as Category 5 (Super typhoon) http://t.co/KmCauA2K #PabloPH,Wed Dec 05 01:49:31 CET 2012,enZane,33364047
2.76E+17,Weaker 'Pablo' heads for Palawan http://t.co/8QYKDQMo #PabloPH,Wed Dec 05 01:49:42 CET 2012,ABSCBNNews,15872418
2.76E+17," �_�_��@OfficialSenPia:  ""@nababaha: #Pablo now crossing Palawan. http://t.co/kXwITOCf"" #PabloPH�_�_��_",Wed Dec 05 01:49:42 CET 2012,cesdrilon,118935599
2.76E+17,@gmanews: #PabloPH now crossing Palawan. http://t.co/E4sOvSz1 | via @nababaha --dont be too harsh on Palawan Pablo. :(,Wed Dec 05 01:50:05 CET 2012,nherzjane,46043813
2.76E+17,#PabloPH #Wx #News/Typhoon #Bopha/ #Pablo hits the #Philippines at Cat 5 strength; at least 44 killed http://t.co/Xwwc8rpH,Wed Dec 05 01:50:32 CET 2012,Goatys_News,342772619
2.76E+17,Cebu: relief goods cash donations volunteers #pabloPH - http://t.co/SJ2zYAvd #ReliefPH,Wed Dec 05 01:50:54 CET 2012,ReliefPHcom,744866954
2.76E+17,This is what I woke up to...#PabloPH not too bad in #Boracay. Will get updates on travel details in a bit. Stay safe! http://t.co/VEbJBfVB,Wed Dec 05 01:51:06 CET 2012,LexiSchulze,121013470
2.76E+17,[ANC] Followers send updates about #PabloPH | Watch: http://t.co/Mf1L7BIB via Youtube����,Wed Dec 05 01:51:11 CET 2012,CheckPHOnline,979490221
2.76E+17,Tif�__n #Bopha: http://t.co/pJ0gWBa1 http://t.co/haYYjcNf http://t.co/1tw9x7NT http://t.co/XkGa0dJy,Wed Dec 05 01:51:13 CET 2012,sijoroma,316664845
2.76E+17,Tif�__n #Bopha: http://t.co/R5ljTbgN http://t.co/OE0e0nxh http://t.co/pXEPnXaF http://t.co/MEpv93mq,Wed Dec 05 01:51:14 CET 2012,ClimaMgta,512213235
2.76E+17,#PabloPH #Panahon #BalitaTyphoon #Bopha / #Pablo ay pinindot niya ang #Pilipinas sa Kat 5 lakas; hindi bababa sa... http://t.co/Ephu4oYY,Wed Dec 05 01:51:26 CET 2012,Goatys_News,342772619
2.76E+17,#PabloPH Evacuees from Hinatuan Bislig City & Lingig all in Surigao Sur need hygiene kits. clothes feeding... http://t.co/ziEJ5QZe,Wed Dec 05 01:51:50 CET 2012,DZMMTeleRadyo,92174767
2.76E+17,via @sijoroma: Tif�__n #Bopha: http://t.co/TwzIHvor http://t.co/XmYhgSPe http://t.co/zMLkFO86 http://t.co/a79PAiSk,Wed Dec 05 01:51:51 CET 2012,ClimaMundial,439336397
2.76E+17,The trees damcing to #PabloPH tune #instagram #instaphoto #webstagram #instahub #nofilter #noeffects #photoo http://t.co/u1otkt18,Wed Dec 05 01:51:55 CET 2012,HappySweetMikay,65562648
2.76E+17,@ANCALES: #PabloPH  @jeffcanoy: Took this photo earlier here in Hinatuan Surigao del Sur. http://t.co/PSbBiddc,Wed Dec 05 01:51:58 CET 2012,greenfrogr,499376374
2.76E+17,Tif�__n #Bopha: http://t.co/8MtOEUld http://t.co/4suG2dwk http://t.co/RiPFvKh4 http://t.co/javvqLMF via @sijoroma,Wed Dec 05 01:52:05 CET 2012,climavzla,100621135
2.76E+17,@ABSCBNNews: Weaker 'Pablo' heads for Palawan http://t.co/pkDTnma4 #PabloPH,Wed Dec 05 01:52:06 CET 2012,iamEstherKate,79817436
2.76E+17,via @sijoroma: Tif�__n #Bopha: http://t.co/15ZI2FJb http://t.co/B0q2lKkf http://t.co/hEsa2b6H http://t.co/KpfHeChp,Wed Dec 05 01:52:17 CET 2012,clima_falcon,190371910
2.76E+17,via @sijoroma: Tif�__n #Bopha: http://t.co/t8yxs3aa http://t.co/M0oKuRnI http://t.co/SAjWgs8d http://t.co/mHbLR7A3,Wed Dec 05 01:52:43 CET 2012,CLIMAMERIDA,527403798
2.76E+17,via @sijoroma: Tif�__n #Bopha: http://t.co/vBOfipso http://t.co/l0PGp2yT http://t.co/8bzlG4Z8 http://t.co/ZW3zbzxs,Wed Dec 05 01:52:52 CET 2012,ClimaVargas,437076532
2.76E+17,"  @OfficialSenPia:  ""@nababaha: #Pablo now crossing Palawan. http://t.co/7dvEWqxO"" #PabloPH",Wed Dec 05 01:53:13 CET 2012,teamswangelista,43866992
2.76E+17,Looking for any pictures of impact of #pabloph in #Mindanao that could be useful to UN/NGO/Gov't assessment teams - pls tag me/tweet me!,Wed Dec 05 01:53:23 CET 2012,imogenwall,104306302
2.76E+17,�_�_��@NASA_GoddardPix: Intense nigh satellite image of #Typhoon #Bopha making landfall [photo] http://t.co/pnc9yKTq�_�_��_,Wed Dec 05 01:54:12 CET 2012,NASAGoddard,20060293
2.76E+17,@primyck: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/BcLdk0a8,Wed Dec 05 01:54:17 CET 2012,ABSCBNNews,15872418
2.76E+17," ""@ABSCBNNews: Weaker 'Pablo' heads for Palawan http://t.co/yn8cTeYU #PabloPH""",Wed Dec 05 01:54:29 CET 2012,jh3ni,78170322
2.76E+17,:/  @ABSCBNNews:  @primyck: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/4fiSt5QZ,Wed Dec 05 01:54:55 CET 2012,HaldisSays,139743265
2.76E+17,�_�_��@ABSCBNNews:  @primyck: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/BaFoWpoY�_�_��_ hala kaluoy _̫��_ RIP doggy,Wed Dec 05 01:55:23 CET 2012,beablahblah,109904745
2.76E+17," ""@gmanews: #PabloPH now crossing Palawan. http://t.co/VFBvaEFV | via @nababaha""",Wed Dec 05 01:55:26 CET 2012,rexsorza,524883237
2.76E+17,Typhoon BOPHA (201224) is at 9.8N 119.8E with 975hPa and 35m/s on 2012-12-05 00 UTC by JMA http://t.co/8HHZH11R #bopha #TY201224,Wed Dec 05 01:55:40 CET 2012,DigitalTyphoonE,78944955
2.76E+17,@PrimyCk Unloading  belongings from truck. They came frm 1 evac center. now ready to go home. #CDO http://t.co/19gb6jPQ #PabloPH #Bopha,Wed Dec 05 01:55:44 CET 2012,rmpnmr,261124223
2.76E+17,@PrimyCk Unloading  belongings from truck. They came frm 1 evac center. now ready to go home. #CDO http://t.co/HxpTVChk #PabloPH #Bopha,Wed Dec 05 01:55:47 CET 2012,SentroKitanglad,373180074
2.76E+17,Damn :(  @primyck: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/kTNyHwF3,Wed Dec 05 01:56:04 CET 2012,stingmilitante,292762792
2.76E+17,@MayanQuintana: �_�_��@rapplerdotcom: See areas under #PabloPH storm warning signal 1 2 3 here: http://t.co/a2xicgGB�_�_��_ - Dis is a good wa ...,Wed Dec 05 01:56:15 CET 2012,elykvallos,160116671
2.76E+17,Good Morning! How are you? We hope you are all safe and dry! For updates on typhoon #PabloPH check out http://t.co/xXpQsMsO,Wed Dec 05 01:56:28 CET 2012,ayalafoundation,14878419
2.76E+17,@PrimyCk Residents at evac centers packed up and ready to go home. #CDO http://t.co/7dlgwC7W #PabloPH #Bopha,Wed Dec 05 01:56:41 CET 2012,rmpnmr,261124223
2.76E+17,ito ang pinaka nakakatakot n nangyari dto sa CDO kahapon #PabloPH http://t.co/hVG3YQDy,Wed Dec 05 01:56:42 CET 2012,itsmeJERONIMA,845386363
2.76E+17,@PrimyCk Residents at evac centers packed up and ready to go home. #CDO http://t.co/AUYtSpDF #PabloPH #Bopha,Wed Dec 05 01:56:43 CET 2012,SentroKitanglad,373180074
2.76E+17,�_�_��@ABSCBNNews:  @primyck: Crop damage after the flood in Brgy Canitoan CDO http://t.co/WBSVZqu7 #PabloPH�_�_��_,Wed Dec 05 01:56:55 CET 2012,AndroCatipay,404691267
2.76E+17,This is saaad! :(( �_�_��@ABSCBNNews:  @primyck: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/x5tr7yM6�_�_��_,Wed Dec 05 01:57:00 CET 2012,kring_marie,64133035
2.76E+17,via @sijoroma: Tif�__n #Bopha: http://t.co/c08zv6Qh http://t.co/zzbpUgaC http://t.co/JZLDoukm http://t.co/FHiK3qV8,Wed Dec 05 01:57:07 CET 2012,TIEMPOCLIMA,114756256
2.76E+17,@nababaha: #PABLOPH  now crossing #Palawan. http://t.co/pytIgrr5,Wed Dec 05 01:57:29 CET 2012,rmpnmr,261124223
2.76E+17,@nababaha: #PABLOPH  now crossing #Palawan. http://t.co/t4rqCLR1,Wed Dec 05 01:57:30 CET 2012,SentroKitanglad,373180074
2.76E+17," ""@primyck: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/TZmAm1ub"" -Awwww :(((((",Wed Dec 05 01:58:03 CET 2012,JeanelleEspinas,30595010
2.76E+17,Sad  @PrimyCk: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/nrTzAdvK,Wed Dec 05 01:58:28 CET 2012,rrzner_s,217978641
2.76E+17,@ABSCBNNews:  @primyck: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/zTLcw4tC,Wed Dec 05 01:58:41 CET 2012,BGerLo,82822344
2.76E+17,AUDIO: Interview:Phil. Army 10th Infantry Battalion Spokesman Col. Lyndon Paniza update sa Compostella Valley #PabloPH http://t.co/Shf3ddSD,Wed Dec 05 01:58:50 CET 2012,dyesimora,107151906
2.76E+17," ""@primyck: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/f8zOLlVy"" :'((",Wed Dec 05 02:00:13 CET 2012,iamAVAlicious,116969202
2.76E+17,VIDEO: Mahigit 1000 pamilya sa Misamis Occidental inilikas dahil sa bagyo. Ulat ni @iancruz_gmanews #PabloPHhttp://t.co/xoimGIZP,Wed Dec 05 02:00:15 CET 2012,SAKSI,39452003
2.76E+17," ""@dost_pagasa: At 08:00AM 5/DEC/2012 the eye of Typhoon #PabloPH was located @100km Northeast of Puerto Princesa City http://t.co/rLHytS3h""",Wed Dec 05 02:00:44 CET 2012,riccillego,168174168
2.76E+17,Surigao del Sur: relief goods infant needs #pabloPH - http://t.co/fpEEyFwO #ReliefPH,Wed Dec 05 02:00:49 CET 2012,ReliefPHcom,744866954
2.76E+17,@makipulido: Sun is up in Cagayan De Oro city. Nice warm weather. http://t.co/HGoASyd1 ( #PABLOPH #CDO #Bopha,Wed Dec 05 02:02:10 CET 2012,rmpnmr,261124223
2.76E+17,@makipulido: Sun is up in Cagayan De Oro city. Nice warm weather. http://t.co/kw5WvfrG ( #PABLOPH #CDO #Bopha,Wed Dec 05 02:02:12 CET 2012,SentroKitanglad,373180074
2.76E+17,Today's headline: Scores dead from #PabloPH over 50000 people evacuated http://t.co/e9YZlIbl,Wed Dec 05 02:02:32 CET 2012,PhilippineStar,472122299
2.76E+17,#elnido weather update: wind: 12.96 kph rain: 12.4 mm/hr. temp.: 26��́C #PabloPH http://t.co/rIVpaFRs,Wed Dec 05 02:03:29 CET 2012,elnidotourism,335005674
2.76E+17,Davao Oriental: immediate needs #pabloPH http://t.co/RIB3USzI #reliefPH,Wed Dec 05 02:03:35 CET 2012,radikalchick,41626132
2.76E+17," ""@primyck: A dog named Sendong now a casualty of typhoon #PabloPH http://t.co/vW1IRPJN"" -sad!",Wed Dec 05 02:03:39 CET 2012,pauloves2twit,167721293
2.76E+17,Our outdoor shower. Water provided by hotel and #typhoon #bopha. http://t.co/zhSOWdfO,Wed Dec 05 02:05:20 CET 2012,DornWrites,220561209
2.76E+17,@ABSCBNNews: #PabloPH  displaces over 86000 in VisMin http://t.co/dtTCsCbm #Bopha,Wed Dec 05 02:07:28 CET 2012,rmpnmr,261124223
2.76E+17,@ABSCBNNews: #PabloPH  displaces over 86000 in VisMin http://t.co/489aEKgx #Bopha,Wed Dec 05 02:07:29 CET 2012,SentroKitanglad,373180074
2.76E+17,RescuePH emergency numbers #pabloPH - http://t.co/JFnQarE2 #ReliefPH,Wed Dec 05 02:07:30 CET 2012,ReliefPHcom,744866954
2.76E+17,"  ""@nababaha: #Pablo now crossing Palawan. http://t.co/Hn2QtnxD"" #PabloPH�_�_��_",Wed Dec 05 02:08:19 CET 2012,sfgamol,26953249
2.76E+17,Traffic enforcers in Dumaguete City started restoring road signs after #PabloPH: http://t.co/0d2hkGti | via @Jefurii86,Wed Dec 05 02:08:27 CET 2012,YouScoopGMA,538843820
2.76E+17,@ABSCBNNews: Weaker 'Pablo' heads for Palawan http://t.co/PHYfB1bl #PabloPH,Wed Dec 05 02:08:31 CET 2012,itsmeMikelR,19175424
2.76E+17,Sad 4 lives lost during #pabloPH. May their loved ones find strength in this difficult time- http://t.co/3CyVrsMY via @PhilstarNews,Wed Dec 05 02:08:46 CET 2012,SunnyC,6400612
2.76E+17,@elnidotourism: #elnido weather update: wind: 12.96 kph rain: 12.4 mm/hr. temp.: 26��́C #PabloPH http://t.co/rIVpaFRs,Wed Dec 05 02:08:46 CET 2012,arvinic,47475216
2.76E+17,@nherzjane:  @gmanews: #PabloPH now crossing Palawan. http://t.co/E4sOvSz1 | via @nababaha --dont be too harsh on Palawan Pablo. :(,Wed Dec 05 02:08:50 CET 2012,iamSarahG,332220840
2.76E+17,At 8:00AM today the eye of Typhoon #PabloPH was located @100km Northeast of Puerto Princesa City http://t.co/AO46kv7Q | via @dost_pagasa,Wed Dec 05 02:09:20 CET 2012,PhilippineStar,472122299
2.76E+17,El centro del Tif�__n #Bopha a 180Km al Este de Pto. Princesa Panawan Filipinas. Vientos 160Kph http://t.co/WeBmtGSO,Wed Dec 05 02:09:28 CET 2012,sijoroma,316664845
2.76E+17,El centro del Tif�__n #Bopha a 180Km al Este de Pto. Princesa Panawan Filipinas. Vientos 160Kph http://t.co/FZtVo9Oq,Wed Dec 05 02:09:28 CET 2012,ClimaMgta,512213235
2.76E+17,@ClimaMgta: El centro del Tif�__n #Bopha a 180Km al Este de Pto. Princesa Panawan Filipinas. Vientos 160Kph http://t.co/FZtVo9Oq,Wed Dec 05 02:10:29 CET 2012,Lunerica1,384914964
2.76E+17,@PhilippineStar: At 8:00AM today the eye of Typhoon #PabloPH was located @100km Northeast of Puerto Princesa City http://t.co/AO46kv ...,Wed Dec 05 02:10:48 CET 2012,wilma212310,106050541
2.76E+17,via @sijoroma: El centro del Tif�__n #Bopha a 180Km al Este de Pto. Princesa Panawan Filipinas. Vientos 160Kph http://t.co/gwXq86eD,Wed Dec 05 02:10:59 CET 2012,ClimaMundial,439336397
2.76E+17,El centro del Tif�__n #Bopha a 180Km al Este de Pto. Princesa Panawan Filipinas. Vientos 160Kph http://t.co/kc6XErdu via @sijoroma,Wed Dec 05 02:11:18 CET 2012,climavzla,100621135
2.76E+17,via @sijoroma: El centro del Tif�__n #Bopha a 180Km al Este de Pto. Princesa Panawan Filipinas. Vientos 160Kph http://t.co/Cdz1nEXk,Wed Dec 05 02:11:31 CET 2012,ClimaVargas,437076532
2.76E+17,#PabloPH #Wx #News/Typhoon #BOPHA/ #PABLO: At least 56 confirmed (80 unconfirmed) dead 20 soldiers missing http://t.co/WQwNBvId,Wed Dec 05 02:11:38 CET 2012,Goatys_News,342772619
2.76E+17,via @sijoroma: El centro del Tif�__n #Bopha a 180Km al Este de Pto. Princesa Panawan Filipinas. Vientos 160Kph http://t.co/CnX0SfD8,Wed Dec 05 02:11:39 CET 2012,clima_falcon,190371910
2.76E+17,via @sijoroma: El centro del Tif�__n #Bopha a 180Km al Este de Pto. Princesa Panawan Filipinas. Vientos 160Kph http://t.co/LB7H97hz,Wed Dec 05 02:11:47 CET 2012,CLIMAMERIDA,527403798
2.76E+17,@Goatys_News: #PabloPH #Wx #News/Typhoon #BOPHA/ #PABLO: At least 56 confirmed (80 unconfirmed) dead 20 soldiers missing http://t.co ...,Wed Dec 05 02:11:58 CET 2012,aslup,635297754
2.76E+17,#PabloPH #Panahon #Balita/Typhoon #Bopha/ #Pablo: Hindi bababa sa 56 nakumpirma (80 hindi nakumpirma) patay 20... http://t.co/US0Eu300,Wed Dec 05 02:12:17 CET 2012,Goatys_News,342772619
2.76E+17,@clima_falcon: via @sijoroma: El centro del Tif�__n #Bopha a 180Km al Este de Pto. Princesa Panawan Filipinas. Vientos 160Kph http:// ...,Wed Dec 05 02:12:21 CET 2012,_carlosmiura,328652839
2.76E+17,I was holding this and praying throughout Pablo's stay here in CDO... #PabloPH #nowsafe #thankyouLORD http://t.co/owJCyCpg,Wed Dec 05 02:13:17 CET 2012,imkmev18,181117110
2.76E+17,@climavzla: El centro del Tif�__n #Bopha a 180Km al Este de Pto. Princesa Panawan Filipinas. Vientos 160Kph http://t.co/kc6XErdu via  ...,Wed Dec 05 02:13:45 CET 2012,_carlosmiura,328652839
2.76E+17,#pabloPh #tangub #paskosatangub2012 #dec4 http://t.co/BIFtDFUs,Wed Dec 05 02:14:06 CET 2012,dwightashimself,46114855
2.76E+17,#PabloPH now crossing Palawan. http://t.co/0YZUn8BK | via @nababaha,Wed Dec 05 02:14:37 CET 2012,PhilippineStar,472122299
2.76E+17,AUDIO: Report: Mga kinanselang domestic flights nadagdagan pa dahil sa bagyong Pablo -@ruelperezDZIQ  http://t.co/rppXOTSr #PabloPH,Wed Dec 05 02:14:37 CET 2012,dyesimora,107151906
2.76E+17,Bendulo: Bago pa dumating ang typhoon #PABLOPH mahigit 5 libo katao na ang inilikas http://t.co/mogX3G1s,Wed Dec 05 02:14:37 CET 2012,donadominguez,174511137
2.76E+17,Super typhoon #PabloPH as seen from space. #amazing http://t.co/yFsYtMxb,Wed Dec 05 02:15:26 CET 2012,ddarylzzz,70583762
2.76E+17,At 09:00AM 5/DEC/2012 the eye of Typhoon #PabloPH was located @115km Northeast of Puerto Princesa City (10.5��́N... http://t.co/kVAJ2nbC,Wed Dec 05 02:16:12 CET 2012,dost_pagasa,202890266
2.76E+17,It's easy to feel unaffected here in Manila because we're untouched by #PabloPH. Here are reminders of the destruction: http://t.co/YX9ya98K,Wed Dec 05 02:16:31 CET 2012,maritesdvitug,255771062
2.76E+17,[ via @Dost_pagasa ]At 09:00AM 5/DEC/2012 the eye of Typhoon #PabloPH was located @115km Northeast of Puerto... http://t.co/4VjrKLNl,Wed Dec 05 02:17:09 CET 2012,UNTVweb,32726264
2.76E+17,#ElNido Weather Update: wind: 14.4 kph rain: 6.6 mm/hr. temp.: 26��́C. #PabloPh #rappler http://t.co/oMcJpM5u,Wed Dec 05 02:18:38 CET 2012,elnidotourism,335005674
2.76E+17,December of 2011 ko xa huli nkita and now she's gone coz of #PabloPH. Nay as you enter your new heavenly home... http://t.co/8Mi3O7kz,Wed Dec 05 02:18:48 CET 2012,prince_xyf,159391992
2.76E+17,�_�_��@NASAGoddard: �_�_��@NASA_GoddardPix: Intense nigh satellite image of #Typhoon #Bopha making landfall [photo] http://t.co/X9uWLMTt�_�_��_�_�_��_,Wed Dec 05 02:19:44 CET 2012,colonialdude,205971284
2.76E+17,Typhoon #PabloPH to spare Metro Manila but rain is expected in the next two to three days. http://t.co/EQLO2wcz,Wed Dec 05 02:20:42 CET 2012,PhilippineStar,472122299
2.76E+17,December of 2011 ko xa huli nkita and now she's gone coz of #PabloPH. Nay as you enter your new heavenly home... http://t.co/YhakMq8G,Wed Dec 05 02:20:50 CET 2012,prince_xyf,159391992
2.76E+17,@dost_pagasa: At 09:00AM 5/DEC/2012 the eye of Typhoon #PabloPH was located @115km Northeast of Puerto ... http://t.co/osjXAWOL,Wed Dec 05 02:22:12 CET 2012,jeboi_R,222925713
2.76E+17,Philippines military says death toll from Typhoon #Bopha has risen to 94 with hundreds of villagers missing http://t.co/bq65M2tY #PabloPH,Wed Dec 05 02:22:25 CET 2012,an_news,18066529
2.76E+17,(Video) Inundaciones m�_̤s de 40 muertos en Filipinas por el paso del  Super Tif�__n #Bopha  http://t.co/1DX7ySWQ,Wed Dec 05 02:22:33 CET 2012,sijoroma,316664845
2.76E+17,(Video) Inundaciones m�_̤s de 40 muertos en Filipinas por el paso del  Super Tif�__n #Bopha  http://t.co/SKCazIsg,Wed Dec 05 02:22:34 CET 2012,ClimaMgta,512213235
2.76E+17,via @sijoroma: (Video) Inundaciones m�_̤s de 40 muertos en Filipinas por el paso del  Super Tif�__n #Bopha  http://t.co/fGR1iXP1,Wed Dec 05 02:22:48 CET 2012,ClimaMundial,439336397
2.76E+17,December of 2011 ko xa huli nkita and now she's gone coz of #PabloPH.To my dearest grandma as you enter your... http://t.co/UDsW21CC,Wed Dec 05 02:22:51 CET 2012,prince_xyf,159391992
2.76E+17,(Video) Inundaciones m�_̤s de 40 muertos en Filipinas por el paso del  Super Tif�__n #Bopha  http://t.co/j1BLyapn via @sijoroma,Wed Dec 05 02:22:57 CET 2012,climavzla,100621135
2.76E+17,via @sijoroma: (Video) Inundaciones m�_̤s de 40 muertos en Filipinas por el paso del  Super Tif�__n #Bopha  http://t.co/3lbida3F,Wed Dec 05 02:23:05 CET 2012,ClimaVargas,437076532
2.76E+17,LIST: #PabloPH evacuation centers http://t.co/bqs2YZuo via @rapplerdotcom,Wed Dec 05 02:23:08 CET 2012,babyiannegrueso,622462443
2.76E+17,via @sijoroma: (Video) Inundaciones m�_̤s de 40 muertos en Filipinas por el paso del  Super Tif�__n #Bopha  http://t.co/dlXtzCNP,Wed Dec 05 02:23:13 CET 2012,clima_falcon,190371910
2.76E+17,via @sijoroma: (Video) Inundaciones m�_̤s de 40 muertos en Filipinas por el paso del  Super Tif�__n #Bopha  http://t.co/m4w41Wqp,Wed Dec 05 02:23:40 CET 2012,dimedeltiempo,257654456
2.76E+17,@elnidotourism: #ElNido Weather Update: wind: 14.4 kph rain: 6.6 mm/hr. temp.: 26��́C. #PabloPh #rappler http://t.co/oMcJpM5u,Wed Dec 05 02:23:45 CET 2012,sibaltanpalawan,910121485
2.76E+17,(Video) Inundaciones m�_̤s de 40 muertos en Filipinas por el paso del  Super Tif�__n #Bopha  http://t.co/t6w3HXtw via @sijoroma,Wed Dec 05 02:23:50 CET 2012,AltagraciaDigit,780933584
